ID,Intro to CS,Data structure,Software engineering,Operative systems,Algorithms,Computer organization,GPA
cs2934,89,81,70,88,87,78,81
cs2935,88,81,72,80,71,74,70
cs2936,91,82,64,85,91,80,88
cs2937,87,76,66,82,83,62,89
cs2938,86,82,87,89,85,65,90
cs2939,90,88,66,83,94,82,89
cs2940,98,89,64,80,93,80,73
cs2941,84,91,72,88,98,75,69
cs2942,79,95,63,83,94,68,83
cs2943,89,81,69,81,86,78,84
cs2944,89,76,65,82,71,63,82
cs2945,93,74,100,88,66,74,79
cs2946,94,74,70,83,82,68,87
cs2947,89,99,69,88,99,73,67
cs2948,99,78,87,80,77,80,96
cs2949,97,80,65,81,77,78,97
cs2950,92,77,62,84,76,70,75
cs2951,89,81,69,82,81,64,82
cs2952,96,74,82,90,67,89,58
cs2953,88,84,94,82,81,78,68
cs2954,85,82,83,87,81,75,75
cs2955,97,89,58,81,94,89,57
cs2956,92,88,96,85,82,75,97
cs2957,91,95,63,85,100,73,95
cs2958,88,65,62,83,58,75,87
cs2959,84,93,63,82,93,64,85
cs2960,83,94,56,80,96,73,93
cs2961,88,79,73,80,77,65,81
cs2962,83,80,70,85,77,66,82
cs2963,92,80,62,82,83,72,94
cs2964,88,75,65,87,85,90,82
cs2965,83,70,56,83,77,66,77
cs2966,87,67,66,84,70,76,87
cs2967,92,84,82,80,75,74,75
cs2968,82,84,68,81,93,93,72
cs2969,91,81,84,85,78,73,85
cs2970,86,75,67,81,67,80,67
cs2971,87,88,65,81,87,71,90
cs2972,92,75,87,83,78,72,69
cs2973,83,85,54,94,93,75,84
cs2974,98,89,94,91,93,64,94
cs2975,93,70,74,82,72,65,68
cs2976,91,79,85,84,75,73,87
cs2977,86,75,71,88,71,63,100
cs2978,91,100,64,80,100,74,79
cs2979,90,68,85,84,74,88,82
cs2980,90,87,58,83,93,64,84
cs2981,87,96,67,81,88,60,66
cs2982,82,73,65,89,67,73,92
cs2983,82,75,63,84,74,74,80
cs2984,87,91,61,81,91,65,83
cs2985,94,91,64,81,91,77,69
cs2986,86,84,61,89,80,72,65
cs2987,80,82,94,86,72,66,79
cs2988,82,94,65,81,98,81,82
cs2989,92,99,86,84,100,96,59
cs2990,90,93,94,95,93,75,91
cs2991,91,86,61,82,89,66,68
cs2992,89,78,92,89,73,66,67
cs2993,86,95,93,83,88,72,90
cs2994,96,81,64,85,75,61,97
cs2995,91,99,65,85,100,63,70
cs2996,87,96,57,81,88,72,86
cs2997,95,83,87,86,84,64,90
cs2998,89,95,56,85,98,79,87
cs2999,83,100,69,87,100,72,93
cs3000,85,91,95,81,81,63,76
cs3001,84,70,67,91,68,87,73
cs3002,92,84,58,80,92,75,77
cs3003,87,80,92,83,79,75,70
cs3004,87,75,89,82,72,73,59
cs3005,96,90,93,88,98,76,92
cs3006,94,100,70,81,98,74,73
cs3007,96,82,62,83,81,74,80
cs3008,94,92,70,82,86,75,84
cs3009,92,74,64,80,71,78,85
cs3010,90,86,64,92,84,76,87
cs3011,91,72,69,82,76,76,91
cs3012,85,92,61,87,83,80,67
cs3013,91,87,64,88,97,75,87
cs3014,95,95,98,82,97,74,61
cs3015,95,84,65,81,75,65,95
cs3016,85,74,64,81,70,65,80
cs3017,81,77,71,84,82,90,82
cs3018,100,88,70,82,91,76,89
cs3019,83,90,66,80,85,77,97
cs3020,88,93,84,84,85,74,83
cs3021,94,100,63,82,100,78,80
cs3022,96,83,87,85,88,79,70
cs3023,83,75,58,82,85,64,76
cs3024,86,88,88,81,97,92,92
cs3025,91,94,67,83,90,72,91
cs3026,90,95,60,81,95,73,77
cs3027,95,91,71,81,88,65,83
cs3028,88,80,54,81,89,75,68
cs3029,89,90,72,85,84,78,78
cs3030,95,89,96,86,93,77,99
cs3031,89,94,83,90,93,65,53
cs3032,82,67,72,85,67,66,72
cs3033,90,89,86,84,97,74,97
cs3034,92,67,64,86,73,63,63
cs3035,88,71,65,81,80,88,79
cs3036,89,76,63,86,70,74,84
cs3037,88,79,89,82,83,82,80
cs3038,92,80,61,80,70,73,81
cs3039,91,77,64,82,82,66,89
cs3040,92,89,63,81,92,65,82
cs3041,88,88,59,87,88,67,93
cs3042,92,81,59,86,71,71,69
cs3043,84,73,66,87,72,74,86
cs3044,90,89,61,80,85,91,62
cs3045,86,88,59,88,79,74,60
cs3046,88,83,71,84,85,68,85
cs3047,83,78,84,85,72,75,90
cs3048,88,77,51,82,83,77,66
cs3049,93,73,95,92,64,77,73
cs3050,89,94,87,85,96,74,70
cs3051,95,82,67,82,85,67,68
cs3052,87,79,61,89,88,72,79
cs3053,100,69,73,80,71,64,76
cs3054,96,84,55,84,93,68,95
cs3055,89,66,59,81,72,74,74
cs3056,95,87,63,86,83,74,85
cs3057,78,74,55,82,70,75,89
cs3058,85,86,96,82,87,82,61
cs3059,84,84,62,84,83,78,85
cs3060,92,80,63,90,88,88,66
cs3061,89,86,61,82,93,70,91
cs3062,86,79,57,86,76,77,80
cs3063,92,78,70,92,85,74,88
cs3064,84,73,99,85,69,68,79
cs3065,91,93,67,88,91,75,74
cs3066,97,71,62,83,63,77,75
cs3067,89,91,57,83,87,63,85
cs3068,85,77,78,86,82,72,98
cs3069,89,94,71,85,85,78,92
cs3070,90,87,61,83,88,76,86
cs3071,95,80,90,80,88,78,92
cs3072,86,95,87,85,95,77,78
cs3073,85,97,58,83,99,76,84
cs3074,91,87,68,82,93,72,95
cs3075,90,91,66,84,81,73,100
cs3076,91,78,59,81,69,72,68
cs3077,96,85,88,87,82,74,70
cs3078,88,84,91,89,74,77,86
cs3079,92,97,70,92,87,85,93
cs3080,89,78,63,84,68,91,77
cs3081,92,76,56,83,66,71,79
cs3082,92,92,96,82,86,70,80
cs3083,94,69,63,80,65,82,52
cs3084,89,73,66,86,80,73,90
cs3085,94,79,64,81,81,67,68
cs3086,85,99,72,82,99,67,82
cs3087,88,71,85,88,67,69,68
cs3088,92,82,73,87,73,75,75
cs3089,93,78,84,83,68,76,75
cs3090,99,71,60,82,74,67,93
cs3091,89,77,62,83,71,67,66
cs3092,94,100,87,87,100,76,84
cs3093,97,65,66,81,65,77,80
cs3094,98,88,64,84,88,78,99
cs3095,92,95,86,80,100,83,94
cs3096,95,90,61,81,80,73,67
cs3097,88,84,67,84,79,71,86
cs3098,93,80,67,81,70,76,62
cs3099,89,93,66,85,96,75,78
cs3100,95,81,59,82,91,77,60
cs3101,90,85,60,82,94,76,73
cs3102,87,79,66,83,80,73,77
cs3103,89,77,59,84,67,77,92
cs3104,86,71,58,83,74,64,73
cs3105,85,77,72,92,68,76,91
cs3106,86,96,85,83,90,65,85
cs3107,90,83,66,82,87,68,75
cs3108,92,85,69,80,79,92,82
cs3109,88,73,63,86,77,71,80
cs3110,90,83,72,83,76,81,76
cs3111,94,79,66,84,88,68,75
cs3112,89,79,64,85,84,70,69
cs3113,92,79,64,85,74,89,88
cs3114,88,91,56,89,96,68,93
cs3115,82,75,66,80,69,74,83
cs3116,86,71,65,81,75,77,87
cs3117,92,82,64,87,87,72,85
cs3118,86,81,64,84,78,75,75
cs3119,95,84,67,83,80,70,79
cs3120,85,82,68,84,85,77,96
cs3121,91,90,95,88,99,80,83
cs3122,93,92,59,85,92,69,100
cs3123,91,90,65,84,98,74,68
cs3124,94,87,55,89,90,78,76
cs3125,86,91,56,86,81,94,80
cs3126,95,78,67,80,83,78,77
cs3127,87,78,57,83,68,62,76
cs3128,88,84,77,81,90,74,96
cs3129,87,91,67,81,87,78,82
cs3130,98,78,91,84,73,81,77
cs3131,90,66,70,84,74,72,93
cs3132,88,59,89,84,59,74,61
cs3133,91,67,88,81,58,76,96
cs3134,100,77,83,85,84,62,78
cs3135,87,97,63,80,98,72,99
cs3136,93,97,64,88,95,92,85
cs3137,82,96,91,83,86,77,89
cs3138,91,93,62,82,83,76,89
cs3139,93,96,66,82,96,76,71
cs3140,88,87,65,88,79,71,91
cs3141,84,85,66,90,89,75,62
cs3142,88,88,60,91,91,67,94
cs3143,81,88,58,83,81,79,80
cs3144,90,97,60,88,96,86,83
cs3145,90,86,93,81,93,68,91
cs3146,92,87,67,84,84,74,96
cs3147,93,77,92,82,85,86,78
cs3148,93,74,63,86,65,65,51
cs3149,93,89,75,90,94,72,64
cs3150,78,77,68,84,70,71,73
cs3151,91,90,65,81,99,72,58
cs3152,85,93,71,81,93,80,84
cs3153,92,94,57,90,85,79,63
cs3154,96,84,67,80,87,76,72
cs3155,84,96,70,82,100,61,80
cs3156,86,75,61,87,71,78,96
cs3157,85,74,70,81,83,63,83
cs3158,80,89,85,87,90,76,75
cs3159,90,92,63,80,94,76,71
cs3160,87,78,92,86,75,76,73
cs3161,90,82,63,82,86,87,65
cs3162,94,91,71,88,98,61,91
cs3163,100,97,67,87,97,91,94
cs3164,94,82,91,89,82,75,69
cs3165,85,97,82,80,97,76,82
cs3166,91,100,68,81,100,73,93
cs3167,83,80,66,81,79,76,72
cs3168,91,97,69,83,97,74,90
cs3169,86,79,59,83,69,73,96
cs3170,97,86,91,80,90,66,83
cs3171,90,88,56,81,88,91,76
cs3172,94,78,70,81,75,69,78
cs3173,90,94,63,85,93,80,72
cs3174,85,90,65,83,86,68,78
cs3175,92,74,66,85,70,75,80
cs3176,84,85,66,88,76,77,100
cs3177,91,67,60,81,62,80,70
cs3178,85,84,61,84,93,81,75
cs3179,79,79,91,84,81,75,75
cs3180,90,87,91,86,95,65,79
cs3181,95,92,62,84,92,69,62
cs3182,88,89,75,85,83,73,93
cs3183,95,98,73,85,98,75,80
cs3184,91,100,73,81,96,77,56
cs3185,94,84,86,82,91,77,73
cs3186,85,89,91,85,84,75,85
cs3187,93,84,61,90,87,78,59
cs3188,95,85,85,90,92,73,82
cs3189,85,80,69,83,78,70,78
cs3190,91,85,92,93,78,73,64
cs3191,92,77,76,83,87,71,78
cs3192,87,77,84,82,67,92,76
cs3193,96,82,70,85,74,66,66
cs3194,90,84,65,84,83,74,64
cs3195,95,73,66,80,67,75,81
cs3196,91,71,58,80,66,85,71
cs3197,92,85,62,82,77,72,73
cs3198,84,85,60,81,92,66,87
cs3199,86,76,62,82,77,82,76
cs3200,82,85,72,82,80,65,94
cs3201,88,85,91,82,78,74,67
cs3202,96,78,54,84,68,73,83
cs3203,97,99,73,84,98,72,86
cs3204,87,82,62,89,87,66,84
cs3205,86,90,76,87,85,77,77
cs3206,90,83,91,81,88,68,72
cs3207,89,93,81,80,83,74,75
cs3208,99,85,84,87,83,73,67
cs3209,90,99,90,81,99,74,76
cs3210,88,80,55,81,84,75,70
cs3211,79,84,65,89,90,67,75
cs3212,89,99,66,86,89,76,88
cs3213,94,98,63,88,94,79,94
cs3214,94,83,67,85,85,87,88
cs3215,90,61,64,83,70,75,75
cs3216,100,74,60,84,69,77,75
cs3217,88,86,68,88,90,64,72
cs3218,87,95,71,87,99,75,82
cs3219,87,56,60,81,63,97,95
cs3220,84,80,57,88,84,74,88
cs3221,93,92,60,85,100,78,66
cs3222,88,75,57,87,82,70,79
cs3223,86,74,67,90,66,80,75
cs3224,84,87,70,81,79,79,75
cs3225,79,94,80,90,96,78,70
cs3226,83,96,92,82,99,73,91
cs3227,87,94,65,84,88,76,90
cs3228,94,82,64,82,74,78,72
cs3229,97,97,64,83,91,88,94
cs3230,92,85,65,83,92,73,90
cs3231,90,87,69,81,77,77,84
cs3232,92,92,98,81,88,78,92
cs3233,94,81,65,88,76,68,94
cs3234,75,76,96,83,79,72,89
cs3235,92,100,71,87,100,88,79
cs3236,97,95,57,83,86,75,55
cs3237,90,83,81,87,85,87,63
cs3238,82,84,64,88,93,75,82
cs3239,93,57,72,84,66,75,64
cs3240,90,85,92,86,83,75,95
cs3241,87,73,55,86,77,78,90
cs3242,88,79,59,81,86,97,73
cs3243,89,74,69,82,71,74,100
cs3244,83,77,59,82,85,72,96
cs3245,84,89,63,82,94,77,99
cs3246,89,82,68,86,73,65,93
cs3247,88,81,86,81,88,69,80
cs3248,90,74,60,82,71,98,82
cs3249,87,75,61,85,84,77,97
cs3250,97,84,62,88,86,87,85
cs3251,90,93,94,87,94,68,94
cs3252,91,75,69,80,74,68,90
cs3253,88,100,69,83,94,78,92
cs3254,86,89,73,85,95,91,90
cs3255,96,87,66,89,95,65,77
cs3256,93,97,90,84,97,68,64
cs3257,84,77,69,84,86,77,73
cs3258,90,95,92,89,95,76,87
cs3259,97,85,60,84,81,75,83
cs3260,90,80,62,87,81,70,72
cs3261,91,87,85,82,95,64,81
cs3262,91,75,71,81,75,75,88
cs3263,86,69,62,84,66,78,78
cs3264,93,73,78,87,64,70,94
cs3265,90,87,69,87,96,79,81
cs3266,89,62,65,81,64,63,85
cs3267,86,71,84,88,79,65,82
cs3268,92,73,61,84,66,64,85
cs3269,92,76,63,86,71,72,78
cs3270,97,82,54,83,89,64,80
cs3271,97,81,90,83,71,77,84
cs3272,94,78,88,88,86,65,84
cs3273,95,92,89,81,83,73,68
cs3274,91,90,69,81,100,81,63
cs3275,89,87,64,84,83,79,87
cs3276,95,94,93,84,95,75,89
cs3277,91,79,68,83,74,66,95
cs3278,96,79,72,88,81,76,63
cs3279,91,71,99,83,68,96,99
cs3280,97,89,73,91,94,74,93
cs3281,92,92,66,84,84,80,81
cs3282,80,94,90,83,100,91,78
cs3283,93,88,70,85,92,77,69
cs3284,92,77,61,79,78,76,92
cs3285,87,77,60,80,79,74,91
cs3286,93,93,74,82,87,76,96
cs3287,89,95,63,90,94,79,60
cs3288,86,81,61,82,81,66,70
cs3289,78,83,61,84,83,64,67
cs3290,93,88,74,90,85,74,58
cs3291,90,81,63,91,89,68,91
cs3292,84,79,66,86,79,64,69
cs3293,91,74,64,84,77,94,64
cs3294,86,96,61,82,96,70,90
cs3295,89,68,59,88,70,88,75
cs3296,97,88,90,88,94,72,75
cs3297,88,100,87,81,99,90,75
cs3298,91,64,63,85,64,66,78
cs3299,93,92,67,84,97,75,72
cs3300,87,88,53,87,86,80,96
cs3301,86,71,64,81,67,75,90
cs3302,90,98,70,85,97,91,72
cs3303,91,78,68,86,69,76,73
cs3304,97,100,66,82,93,80,93
cs3305,86,84,72,82,83,66,88
cs3306,89,76,71,80,69,76,77
cs3307,88,76,69,85,82,71,73
cs3308,98,87,73,81,91,79,74
cs3309,85,94,74,92,98,97,80
cs3310,80,79,65,81,77,91,95
cs3311,81,82,52,86,79,78,77
cs3312,91,69,85,85,79,72,69
cs3313,93,81,65,81,81,74,93
cs3314,94,80,70,81,74,65,93
cs3315,80,84,64,84,83,75,77
cs3316,83,94,58,87,97,71,71
cs3317,91,94,62,84,92,85,72
cs3318,89,75,59,80,66,76,71
cs3319,98,89,62,83,79,76,73
cs3320,89,86,60,90,83,74,68
cs3321,84,84,65,84,79,69,55
cs3322,94,82,63,87,74,78,73
cs3323,99,86,65,84,84,63,79
cs3324,82,92,98,80,99,88,70
cs3325,95,85,59,84,88,66,88
cs3326,82,87,63,83,90,77,84
cs3327,93,88,86,81,80,79,90
cs3328,90,98,67,88,98,78,95
cs3329,95,81,62,85,73,91,90
cs3330,100,95,90,81,89,90,76
cs3331,84,79,61,85,89,74,76
cs3332,84,95,89,83,95,74,59
cs3333,90,92,63,83,83,68,98
cs3334,88,84,95,81,90,92,91
cs3335,92,94,61,81,91,64,90
cs3336,89,69,63,84,59,69,100
cs3337,89,80,97,81,79,72,99
cs3338,95,92,61,82,92,76,65
cs3339,89,96,62,93,96,74,66
cs3340,90,87,69,81,88,73,83
cs3341,90,99,66,83,99,98,79
cs3342,86,86,93,89,81,74,95
cs3343,92,92,88,88,87,71,59
cs3344,92,100,70,85,100,80,84
cs3345,95,93,59,81,100,73,100
cs3346,87,90,63,83,85,78,91
cs3347,95,93,72,81,90,89,67
cs3348,88,77,61,83,72,86,94
cs3349,89,76,87,81,66,81,91
cs3350,92,67,95,82,69,76,73
cs3351,82,81,91,81,76,72,97
cs3352,84,76,67,83,82,74,73
cs3353,92,63,93,85,63,73,91
cs3354,90,80,63,81,87,76,78
cs3355,92,83,74,80,92,75,88
cs3356,91,96,68,83,96,73,77
cs3357,93,100,86,83,100,76,95
cs3358,98,85,97,82,81,78,75
cs3359,96,84,96,81,74,72,80
cs3360,98,88,64,81,83,64,57
cs3361,93,86,93,84,93,89,74
cs3362,92,88,65,86,90,80,81
cs3363,88,81,67,83,86,75,84
cs3364,90,89,69,88,88,74,65
cs3365,94,77,60,81,86,63,98
cs3366,91,78,62,84,78,69,84
cs3367,86,85,62,85,89,76,75
cs3368,94,90,66,83,94,62,77
cs3369,87,73,91,82,63,77,55
cs3370,93,76,60,80,68,77,68
cs3371,97,87,63,89,84,92,79
cs3372,79,81,63,83,90,77,73
cs3373,88,97,62,88,100,75,78
cs3374,92,79,62,87,73,66,77
cs3375,87,100,72,92,100,80,63
cs3376,89,84,55,83,79,67,83
cs3377,89,78,91,83,73,67,95
cs3378,83,85,61,81,81,75,69
cs3379,89,80,60,83,87,81,59
cs3380,98,73,83,83,66,65,93
cs3381,85,94,65,80,91,76,70
cs3382,92,79,65,84,87,77,88
cs3383,91,95,87,83,88,72,75
cs3384,87,83,58,86,76,67,88
cs3385,86,79,75,81,71,79,92
cs3386,89,78,89,86,68,76,93
cs3387,88,90,64,82,86,72,70
cs3388,93,82,89,80,88,78,88
cs3389,93,87,65,85,89,65,98
cs3390,84,78,95,80,82,78,81
cs3391,92,85,89,84,78,74,66
cs3392,81,73,90,82,70,94,58
cs3393,93,86,60,85,87,86,57
cs3394,91,74,89,83,76,75,80
cs3395,89,88,65,85,88,65,94
cs3396,78,72,64,90,62,78,79
cs3397,90,86,89,81,87,74,76
cs3398,85,80,61,85,71,68,72
cs3399,88,83,66,82,79,80,72
cs3400,89,87,66,91,87,71,98
cs3401,92,75,64,80,82,79,76
cs3402,83,79,65,84,78,68,97
cs3403,94,88,79,84,81,75,96
cs3404,95,92,55,85,82,74,87
cs3405,94,84,85,91,77,76,86
cs3406,84,73,56,83,65,78,97
cs3407,98,68,87,87,76,74,91
cs3408,90,82,66,83,92,76,92
cs3409,91,71,91,85,69,76,77
cs3410,88,94,62,83,97,79,95
cs3411,80,87,67,80,88,72,76
cs3412,90,73,59,87,70,63,82
cs3413,98,96,68,83,98,79,59
cs3414,92,82,62,82,75,73,82
cs3415,91,80,64,81,75,98,65
cs3416,91,100,59,85,100,75,97
cs3417,89,95,74,81,86,79,93
cs3418,91,91,99,87,89,74,87
cs3419,78,81,88,84,75,65,64
cs3420,86,84,93,88,85,72,80
cs3421,89,71,63,83,70,92,67
cs3422,91,93,96,82,91,77,77
cs3423,81,80,51,82,83,74,98
cs3424,91,80,65,81,77,73,78
cs3425,89,78,94,81,84,69,81
cs3426,80,87,64,86,86,79,76
cs3427,88,91,62,80,88,80,71
cs3428,89,93,68,80,93,80,75
cs3429,94,94,95,82,92,71,59
cs3430,96,86,70,82,92,66,78
cs3431,87,86,72,81,84,76,95
cs3432,98,89,60,81,84,73,98
cs3433,86,87,65,81,77,94,92
cs3434,94,92,65,81,92,63,94
cs3435,87,82,56,84,78,76,93
cs3436,90,72,92,80,82,71,86
cs3437,87,81,73,88,74,66,99
cs3438,90,82,89,84,85,86,64
cs3439,92,91,60,84,87,68,58
cs3440,97,90,86,81,96,71,73
cs3441,82,88,90,86,86,67,94
cs3442,85,89,69,84,80,93,85
cs3443,90,91,77,89,86,64,64
cs3444,99,88,63,83,90,73,90
cs3445,94,82,63,84,81,71,96
cs3446,89,86,72,83,84,64,67
cs3447,89,78,62,81,72,93,79
cs3448,86,69,63,82,76,75,88
cs3449,98,80,64,83,88,95,96
cs3450,83,81,67,85,87,66,85
cs3451,87,81,65,82,83,86,78
cs3452,86,75,90,87,84,79,88
cs3453,95,88,67,90,91,77,71
cs3454,92,71,59,84,65,75,69
cs3455,84,82,90,81,84,74,90
cs3456,94,75,66,85,79,69,91
cs3457,89,93,62,84,85,61,79
cs3458,92,83,64,83,87,95,68
cs3459,90,77,73,82,79,73,92
cs3460,87,85,62,94,80,71,68
cs3461,86,89,71,81,83,72,100
cs3462,94,93,91,82,93,83,93
cs3463,92,81,83,81,86,66,86
cs3464,92,95,63,86,88,90,94
cs3465,99,89,86,82,90,64,94
cs3466,95,95,62,83,95,79,73
cs3467,88,75,73,82,70,74,65
cs3468,80,87,72,82,89,91,62
cs3469,84,79,74,81,71,71,60
cs3470,90,81,69,81,89,62,78
cs3471,87,93,93,81,85,66,61
cs3472,95,89,56,91,80,63,95
cs3473,88,78,87,82,87,70,89
cs3474,85,92,66,86,98,73,71
cs3475,94,94,71,82,94,73,77
cs3476,90,99,68,81,92,76,92
cs3477,85,77,60,82,85,74,100
cs3478,87,82,71,85,72,91,69
cs3479,96,89,68,83,80,67,77
cs3480,97,83,65,82,88,95,95
cs3481,90,74,60,82,69,77,92
cs3482,78,89,88,86,99,77,75
cs3483,85,95,57,83,97,74,81
cs3484,93,92,87,83,92,65,88
cs3485,87,86,65,85,81,79,83
cs3486,91,86,63,82,91,72,87
cs3487,97,82,65,84,83,94,68
cs3488,89,86,58,91,95,75,78
cs3489,93,73,57,84,74,72,82
cs3490,81,80,71,84,82,90,87
cs3491,87,92,71,80,100,77,71
cs3492,82,66,85,82,61,88,74
cs3493,100,99,94,80,92,93,91
cs3494,97,70,86,87,76,79,93
cs3495,82,78,65,92,74,65,75
cs3496,91,69,96,82,66,65,64
cs3497,95,80,76,80,72,88,63
cs3498,84,91,62,81,82,78,51
cs3499,90,76,71,80,82,71,69
cs3500,92,89,75,81,98,68,67
cs3501,87,65,65,81,67,71,94
cs3502,96,93,69,82,85,79,85
cs3503,91,86,92,82,82,90,79
cs3504,81,96,67,82,93,68,84
cs3505,93,79,84,81,75,79,76
cs3506,84,81,66,85,82,71,88
cs3507,78,100,88,83,94,76,84
cs3508,86,82,55,88,76,94,93
cs3509,92,90,57,81,86,79,81
cs3510,91,96,74,83,89,78,67
cs3511,93,77,69,84,73,65,93
cs3512,81,96,90,83,90,75,69
cs3513,91,89,66,85,96,76,93
cs3514,94,70,98,81,76,74,72
cs3515,87,73,63,86,70,62,81
cs3516,90,83,61,80,84,75,74
cs3517,92,74,70,82,68,64,71
cs3518,79,86,62,83,85,65,96
cs3519,86,98,67,82,92,88,75
cs3520,93,77,65,82,81,79,74
cs3521,89,95,72,81,91,80,85
cs3522,86,92,89,80,95,78,82
cs3523,97,91,59,87,85,72,81
cs3524,80,74,81,86,70,76,82
cs3525,94,93,69,84,90,80,86
cs3526,89,75,78,86,66,77,75
cs3527,82,85,80,80,76,85,74
cs3528,92,73,67,88,77,75,72
cs3529,91,87,62,81,77,71,96
cs3530,90,69,84,81,73,65,61
cs3531,89,84,59,84,74,74,81
cs3532,91,96,89,88,94,88,72
cs3533,98,70,91,84,71,63,86
cs3534,88,85,69,86,88,79,62
cs3535,88,69,64,87,61,65,88
cs3536,87,78,66,88,83,72,89
cs3537,89,95,81,86,95,70,78
cs3538,92,90,87,83,80,89,96
cs3539,88,96,87,90,93,95,74
cs3540,94,100,66,80,98,70,98
cs3541,88,97,85,87,97,66,82
cs3542,92,89,64,87,99,78,79
cs3543,91,81,65,85,84,75,98
cs3544,96,85,60,82,76,94,89
cs3545,94,99,84,81,99,76,88
cs3546,93,95,65,83,85,96,92
cs3547,89,79,73,82,78,63,79
cs3548,84,77,63,82,84,74,72
cs3549,94,76,87,80,71,64,93
cs3550,92,68,62,83,70,93,68
cs3551,88,87,67,82,88,74,81
cs3552,90,67,60,83,65,76,99
cs3553,83,78,81,82,72,75,74
cs3554,89,77,65,85,80,84,75
cs3555,97,83,65,81,81,68,91
cs3556,86,82,62,81,84,78,70
cs3557,92,78,67,87,68,62,90
cs3558,88,80,61,82,81,68,77
cs3559,80,60,54,82,65,72,67
cs3560,87,82,67,89,81,89,67
cs3561,87,79,62,90,88,97,88
cs3562,84,85,97,90,78,76,78
cs3563,90,77,63,85,78,72,72
cs3564,88,83,95,84,76,91,93
cs3565,88,84,87,87,82,75,94
cs3566,89,99,87,80,99,77,70
cs3567,92,88,66,82,81,63,71
cs3568,93,72,63,82,71,75,81
cs3569,97,93,69,86,93,74,93
cs3570,80,74,63,80,64,78,71
cs3571,82,79,67,81,80,77,71
cs3572,85,100,100,85,100,78,72
cs3573,99,87,61,80,95,75,91
cs3574,91,87,86,89,87,77,91
cs3575,86,85,99,84,78,72,85
cs3576,91,93,71,85,91,74,88
cs3577,87,85,82,82,85,70,69
cs3578,86,89,59,82,95,71,72
cs3579,89,77,65,85,82,72,69
cs3580,94,78,94,84,70,85,92
cs3581,89,93,67,83,99,72,86
cs3582,92,89,67,84,79,76,81
cs3583,85,85,90,84,79,66,92
cs3584,86,86,62,84,89,77,95
cs3585,89,88,59,81,91,76,87
cs3586,96,85,92,81,75,71,64
cs3587,84,89,64,83,94,76,77
cs3588,88,84,68,82,94,75,76
cs3589,94,88,84,86,78,82,83
cs3590,88,80,60,84,88,74,67
cs3591,85,80,64,86,84,72,86
cs3592,91,93,89,84,93,65,96
cs3593,85,84,68,81,84,77,78
cs3594,84,86,72,82,93,68,84
cs3595,88,96,73,80,91,77,76
cs3596,90,78,62,83,73,75,85
cs3597,91,77,84,83,73,75,97
cs3598,85,81,60,90,83,89,90
cs3599,91,82,64,83,82,75,92
cs3600,92,100,86,82,100,64,78
cs3601,92,70,57,83,69,72,87
cs3602,91,66,70,82,62,64,80
cs3603,94,84,59,83,92,79,83
cs3604,89,88,90,85,98,79,71
cs3605,84,74,83,82,66,62,94
cs3606,95,97,76,89,97,73,80
cs3607,86,70,77,84,74,91,100
cs3608,92,80,62,80,89,80,85
cs3609,89,75,70,83,82,76,65
cs3610,94,86,52,91,85,61,95
cs3611,91,93,71,88,86,73,85
cs3612,87,85,79,84,88,74,89
cs3613,94,90,89,81,97,74,76
cs3614,91,87,71,81,92,75,74
cs3615,87,82,70,85,85,75,65
cs3616,87,99,65,81,99,75,100
cs3617,85,76,92,85,77,72,66
cs3618,93,84,76,82,81,75,91
cs3619,91,94,64,83,92,76,72
cs3620,89,64,88,85,56,65,93
cs3621,93,89,65,82,90,62,98
cs3622,88,83,65,87,88,76,69
cs3623,84,71,94,87,65,80,72
cs3624,88,85,95,83,86,75,84
cs3625,80,90,87,82,91,79,86
cs3626,86,89,93,82,91,75,88
cs3627,95,80,69,88,86,73,78
cs3628,89,81,53,84,79,78,81
cs3629,88,91,74,86,85,75,79
cs3630,80,89,88,81,84,66,80
cs3631,83,92,65,85,99,71,89
cs3632,93,84,94,81,94,73,87
cs3633,92,82,56,90,77,66,99
cs3634,93,97,58,81,97,92,59
cs3635,97,95,60,87,95,66,79
cs3636,92,76,69,82,76,66,95
cs3637,90,81,90,87,75,91,87
cs3638,83,64,81,83,60,74,94
cs3639,94,92,71,83,92,79,81
cs3640,95,66,90,85,60,85,97
cs3641,85,82,83,82,86,71,66
cs3642,91,74,59,88,76,94,70
cs3643,99,92,66,82,94,79,78
cs3644,81,88,66,83,90,63,75
cs3645,92,89,82,85,95,76,69
cs3646,86,84,90,82,88,88,89
cs3647,86,84,74,86,77,76,75
cs3648,89,70,62,82,77,76,93
cs3649,92,87,89,84,97,73,76
cs3650,88,91,65,84,88,64,63
cs3651,100,92,67,84,88,77,87
cs3652,77,65,62,82,59,76,94
cs3653,92,96,59,80,88,100,87
cs3654,89,86,79,90,89,76,67
cs3655,88,81,61,82,81,74,94
cs3656,88,99,62,83,99,66,80
cs3657,88,82,93,89,90,90,76
cs3658,88,83,86,87,74,76,62
cs3659,90,81,65,88,83,70,97
cs3660,92,71,91,84,70,71,95
cs3661,95,85,62,80,80,77,86
cs3662,90,69,88,82,66,72,78
cs3663,93,80,60,81,86,79,78
cs3664,82,89,81,86,96,76,83
cs3665,91,85,59,83,79,85,85
cs3666,84,89,55,85,93,76,76
cs3667,84,82,75,82,89,68,70
